date,PX_LAST,LOG_VOLUME
3/28/08,17404.61,15.9633119
3/31/08,17387.47,15.62454151
4/1/08,17394.46,15.67693398
4/2/08,17614.66,15.94090395
4/3/08,17885.91,16.62619562
4/4/08,18094.55,16.19039306
4/7/08,18309.76,15.7890021
4/8/08,18065.51,15.84854789
4/9/08,18034.44,15.21586117
4/10/08,17792.45,15.00545634
4/11/08,17666.19,15.24327982
4/14/08,17515.98,14.88191675
4/15/08,17582.43,16.04573816
4/16/08,17628.45,15.93220224
4/17/08,17538.77,15.95195877
4/18/08,17470.28,15.5610718
4/21/08,17474.79,15.7147468
4/22/08,17566.14,15.49199759
4/23/08,17629.5,15.23314539
4/24/08,17567.63,15.62955878
4/25/08,17420.51,15.49784813
4/28/08,17355.82,15.06225833
4/29/08,17446.46,15.62840184
4/30/08,17429.94,15.74302715
5/2/08,17431.76,15.18588893
5/5/08,17402.38,15.04371528
5/6/08,17418.02,15.48686713
5/7/08,17365.35,15.8248079
5/8/08,17377.64,15.43963982
5/9/08,17329.7,15.18956203
5/12/08,17420.27,14.80661002
5/13/08,17525,15.59679637
5/14/08,17724.27,15.54363936
5/19/08,17815.34,15.12836961
5/20/08,17776.6,14.87619042
5/21/08,17722.97,15.42119985
5/22/08,17371.47,15.63452602
5/23/08,17152.04,15.14036745
5/26/08,17246.3,14.93221879
5/27/08,17084.28,15.37825469
5/28/08,17099.33,15.74751099
5/29/08,16911.5,15.54410336
5/30/08,17130.79,15.68128507
6/2/08,17259.14,15.17093919
6/3/08,17267.97,15.79754336
6/4/08,17119.53,15.23170444
6/5/08,16985.39,15.27868586
6/6/08,16981,15.10434313
6/9/08,16900.66,15.14948873
6/10/08,16735.71,15.8702655
6/11/08,16650.27,15.44663403
6/12/08,16423.56,15.01483508
6/13/08,16491.54,14.92835969
6/16/08,16602.47,14.95104991
6/17/08,16694.68,15.44366031
6/18/08,16826.12,15.40832303
6/19/08,16728.09,15.03658204
6/20/08,16802.38,15.02285049
6/23/08,16722.96,14.65984718
6/24/08,16558.18,15.24061954
6/25/08,16579.44,15.88741829
6/26/08,16393.48,15.91115709
6/27/08,16336.67,15.30359813
6/30/08,16293.97,15.22801492
7/1/08,16170.25,15.02173433
7/2/08,15722.15,15.80423687
7/3/08,15135.61,15.88555105
7/4/08,15040.75,15.40920865
7/7/08,14955.58,15.14395412
7/8/08,14434.17,15.58031978
7/9/08,14594.04,15.36417948
7/10/08,14825.4,15.2889159
7/11/08,14712.23,14.91106417
7/14/08,15006.05,15.57353243
7/15/08,14610.54,15.15035556
7/16/08,14321.11,14.9095859
7/17/08,14198,15.49885671
7/18/08,13914.08,15.13192469
7/21/08,13789.97,15.2003754
7/22/08,13556.91,15.23559046
7/23/08,13479.92,14.77777454
7/24/08,13274.93,15.34918667
7/25/08,13351.49,14.57519286
7/30/08,13392.11,14.47647798
7/31/08,13765.45,15.65982231
8/1/08,13818.87,15.4946913
8/4/08,13482.62,14.76348366
8/5/08,13266.27,15.16464807
8/6/08,13317.9,14.74959799
8/7/08,13242.19,16.36483463
8/8/08,12715.52,15.37437408
8/11/08,12324.68,15.00865424
8/12/08,11897.94,15.6634914
8/13/08,12096.13,15.19688685
8/14/08,11899.64,15.53114751
8/15/08,11716.15,15.43053404
8/18/08,11829.64,17.85062335
8/19/08,12020.91,16.45801843
8/20/08,12278.04,17.24123394
8/21/08,12653.71,16.21755738
8/22/08,12500.39,15.29844399
8/25/08,12652.04,15.67618816
8/26/08,12912.69,16.32445871
8/27/08,13376.43,16.37008031
8/28/08,13268.28,16.45535151
8/29/08,13287.42,15.61569593
9/1/08,13305.13,15.3951849
9/2/08,13301.74,15.5279048
9/3/08,13234.77,15.1448853
9/4/08,12952.25,14.97525213
9/5/08,12653.84,15.45953829
9/8/08,12477.28,14.79349527
9/9/08,12144.39,16.32801105
9/10/08,12078.5,15.2252951
9/11/08,12062.24,15.16412538
9/12/08,12291.6,14.99871335
9/15/08,11994.39,14.58240111
9/16/08,11593,15.66978713
9/17/08,11177.07,16.14071304
9/18/08,10884.43,16.25066571
9/19/08,11841.43,16.46591194
9/22/08,11844.44,15.923468
9/23/08,11641.46,15.00823989
9/24/08,11580.48,15.6275121
9/25/08,11764.88,15.49977631
9/26/08,11691.58,15.55380701
9/29/08,11118.83,16.16944872
9/30/08,11248.42,16.40310894
10/1/08,11286.37,15.50137807
10/2/08,10787.5,15.23921293
10/3/08,10777.9,15.5494594
10/6/08,9778.59,15.85680907
10/7/08,9371.36,16.3793198
10/9/08,8549.43,16.17926027
10/10/08,7625.18,16.351998
10/13/08,8667.77,17.83576641
10/14/08,9141.01,16.92046026
10/15/08,8358.41,16.30286213
10/16/08,7759.39,16.84353096
10/17/08,7906.32,16.34063374
10/20/08,8149.27,16.1588786
10/21/08,7889.11,15.53579515
10/22/08,7147.19,16.77437265
10/23/08,6833.65,16.43953285
10/24/08,6378.66,15.79826993
10/27/08,6038.66,16.54869536
10/28/08,6054,20.13913115
10/29/08,6528.47,17.10381845
10/30/08,6800.75,16.32377674
10/31/08,7055.04,16.85757254
11/3/08,7797.86,16.93466098
11/4/08,8475.09,17.00050032
11/5/08,8205.74,17.02354608
11/6/08,7654.26,16.65999026
11/7/08,8064.35,16.52486311
11/10/08,8296.58,16.45315439
11/11/08,7988.63,15.9112663
11/12/08,7716.32,15.60596217
11/13/08,7743.13,16.01580508
11/14/08,7582.46,15.81491868
11/17/08,7437.65,15.0356302
11/18/08,7348.19,15.90909129
11/19/08,7193.93,15.02325225
11/24/08,7382.01,15.46667316
11/25/08,7193.27,16.81183111
11/26/08,7391.35,15.72669187
11/27/08,7410.02,17.8331422
11/28/08,7405.5,15.70719424
12/1/08,7135.23,15.05904392
12/2/08,7112.61,15.75363375
12/3/08,7030.52,15.41264246
12/4/08,6968.86,14.63174048
12/5/08,6780.06,16.15862618
12/9/08,7122.21,15.16195225
12/10/08,7246.77,15.68200715
12/11/08,7264.38,16.30106941
12/12/08,7168.01,16.03750753
12/15/08,7092.04,14.96521924
12/16/08,7265.14,15.60951783
12/17/08,7228.5,15.65206667
12/18/08,7016.66,15.29055316
12/19/08,6981.51,14.91206239
12/22/08,6896.61,15.07815823
12/23/08,6945.96,15.62339597
12/24/08,6998.87,14.40212821
12/29/08,7016.4,14.82718965
12/30/08,7018.47,15.48103689
12/31/08,7048.67,15.38418314
1/5/09,7330.25,15.72631745
1/6/09,7437.71,15.4211322
1/7/09,7248.34,15.01761372
1/8/09,7208.98,16.56527637
1/9/09,7185.47,15.00550563
1/12/09,7045.58,16.09907653
1/13/09,7060.68,15.60775474
1/14/09,6929.44,14.93881969
1/15/09,6928.42,15.72112432
1/16/09,7015.41,15.47115626
1/19/09,7086.4,14.2013449
1/20/09,6992.28,14.61696132
1/21/09,6964.91,15.0039995
1/22/09,6880.82,14.88944176
1/23/09,6988.16,15.14606517
1/26/09,6981.25,14.83154924
1/27/09,6900.67,14.65794504
1/28/09,6983.32,19.67229026
1/29/09,6968.8,15.11521954
1/30/09,6905.39,15.98849299
2/2/09,6811.2,15.1647298
2/3/09,6767.81,14.68644361
2/4/09,6887.08,14.67253355
2/5/09,6871.27,13.97876737
2/6/09,6979.73,15.80112963
2/9/09,6991.41,14.39363346
2/10/09,6872.88,15.32932484
2/11/09,6898.85,15.00328508
2/12/09,6859.26,15.07496821
2/13/09,6898.29,14.75797534
2/16/09,6903.16,14.07068984
2/17/09,6776.98,15.17350703
2/18/09,6747.79,14.77022053
2/19/09,6686.29,15.38985379
2/20/09,6640.04,14.92525367
2/23/09,6560.8,14.15300727
2/24/09,6489.53,14.31504993
2/25/09,6528.94,14.9778623
2/26/09,6716.34,15.39696331
2/27/09,6671.72,16.61765353
3/2/09,6518.31,14.53092595
3/3/09,6607.7,15.32046912
3/4/09,6825.3,15.28521664
3/5/09,6729.45,17.21919179
3/6/09,6781.81,14.98408787
3/9/09,6892.9,15.66365351
3/10/09,7138.45,16.21298229
3/11/09,7094.88,15.32977434
3/12/09,7003.25,15.26365303
3/13/09,7152.28,15.49885894
3/16/09,7423.1,15.80579843
3/17/09,7311.83,15.26577476
3/18/09,7488.83,15.97008671
3/19/09,7762.52,16.1338563
3/20/09,7697.56,15.49651797
3/23/09,8157.76,15.86312585
3/24/09,8349.34,16.47986687
3/25/09,8713.55,17.04963521
3/26/09,9219.88,16.90175
3/27/09,9337.19,16.48054866
3/30/09,8887.29,15.94330205
3/31/09,9237.65,16.20499859
4/1/09,9409.78,15.88329631
4/2/09,9780.53,16.56698046
4/3/09,10163.44,16.60521755
4/6/09,10342.78,16.9677707
4/7/09,9988.02,16.67880615
4/8/09,10001.92,17.15919884
4/13/09,10579.77,16.30985008
4/14/09,10364.04,16.64251046
4/15/09,10313.84,15.64794177
4/16/09,10146.84,15.93394226
4/17/09,10270.01,15.72370267
4/20/09,9945.97,15.50628788
4/21/09,9974.09,15.8284729
4/22/09,10007.94,15.15887341
4/23/09,9841.09,15.57468519
4/24/09,10036.76,15.71108906
4/27/09,10104.26,14.9952293
4/28/09,9901.64,15.00639903
4/29/09,10107.69,15.44631419
4/30/09,9979.19,15.60260734
5/4/09,10218.93,15.8760009
5/5/09,10479.67,16.12771058
5/6/09,10869.72,16.70676865
5/7/09,10824.43,16.55072265
5/8/09,11475.59,16.72088887
5/11/09,11464.59,15.88140209
5/12/09,11897.42,16.89637149
5/13/09,11757.24,16.86243207
5/14/09,11950.36,16.47620545
5/15/09,11938.79,16.54805036
5/18/09,11903.88,16.00813848
5/19/09,12192.51,16.32520299
5/20/09,12369.26,16.21430098
5/21/09,12233.61,15.70304313
5/22/09,12476.73,16.24847142
5/25/09,12441.06,16.5379592
5/26/09,12871.97,16.94484803
5/27/09,12795.98,17.3285113
5/28/09,12951.99,16.26581489
5/29/09,13392.27,16.81136857
6/1/09,14004.63,16.93454735
6/2/09,14259.65,16.88773006
6/3/09,13789.53,16.4648958
6/4/09,14270.1,16.75212166
6/5/09,14090.46,16.77897126
6/8/09,14004.6,15.99596892
6/9/09,14200.84,16.15205331
6/10/09,14100.8,16.250968
6/11/09,13944.35,16.8061933
6/12/09,13840.89,15.83006005
6/15/09,13489.22,15.74031599
6/16/09,13236.38,16.23182158
6/17/09,12916.48,16.64800247
6/18/09,13092.7,16.32383543
6/19/09,13136.99,15.95394834
6/22/09,12438.29,15.8368279
6/23/09,12618.85,15.83309425
6/24/09,12993.71,16.15693206
6/25/09,13300.68,16.40110834
6/26/09,13189.63,15.47905135
6/30/09,13059.7,15.13607582
7/1/09,13242.23,15.85070889
7/2/09,13061.52,15.60487934
7/3/09,12897.86,15.5334446
7/6/09,12694.95,15.46195944
7/7/09,12574.79,15.34923348
7/8/09,12322.11,16.38505657
7/9/09,12689.35,16.55834105
7/10/09,12596.54,15.04449885
7/13/09,12748.32,15.00885771
7/14/09,12863.13,16.08889071
7/15/09,13115.49,16.14971137
7/16/09,13071.3,15.42720612
7/17/09,13070.17,14.9399985
7/20/09,13290.17,15.478315
7/21/09,13328.38,15.39847286
7/22/09,13339.94,15.74999034
7/23/09,13761.62,16.19920124
7/24/09,13839.34,16.30290561
7/30/09,13894.23,16.00880576
7/31/09,14092.02,16.56302458
8/3/09,14616.87,16.90812219
8/4/09,14665.09,16.72485895
8/5/09,14479.7,16.06308651
8/6/09,13864.82,15.87862936
8/7/09,13887,15.97564713
8/10/09,13834.68,15.72780823
8/11/09,13831.86,15.70406123
8/12/09,14075.18,15.97650974
8/13/09,14329.54,16.22079546
8/14/09,14227.42,15.60265054
8/17/09,13972.5,15.44003884
8/18/09,14060.64,15.35151526
8/19/09,14157.47,15.54890035
8/20/09,14264.2,16.88269651
8/21/09,14362.13,16.45638809
8/24/09,14274.9,15.46073657
8/25/09,14218.42,15.85121166
8/26/09,14076.03,15.54515701
8/27/09,14238.71,15.69029429
8/28/09,14151.85,16.07039296
8/31/09,13955.38,15.13395666
9/1/09,13748.92,15.90183176
9/2/09,13764.79,15.70461586
9/3/09,14085.92,15.47871139
9/4/09,14164.36,15.35406818
9/7/09,14146.35,14.57028327
9/8/09,14330.19,16.3033106
9/9/09,14253.48,16.95021533
9/10/09,14413.43,17.13813738
9/11/09,14513.12,15.72583794
9/14/09,14649.71,15.72368962
9/15/09,14556.21,16.80558978
9/16/09,14896.29,16.30858303
9/17/09,14965.5,16.63307922
9/18/09,15147.84,16.30442965
9/21/09,15154,15.48787388
9/22/09,15468.26,16.93101691
9/23/09,15432.35,15.82579426
9/24/09,15084.5,15.59964469
9/25/09,15105.61,15.89147569
9/28/09,15035.01,16.3778617
9/29/09,15032.36,15.97170895
9/30/09,15144.2,16.21370033
10/1/09,14826.94,15.41380865
10/2/09,14676.85,15.97268981
10/5/09,14853.97,15.55548433
10/6/09,15143.78,15.80584148
10/7/09,15101.39,16.872782
10/9/09,15461.87,20.33891575
10/12/09,15590.64,15.78447239
10/13/09,15435.83,15.52571881
10/14/09,15479.78,15.38065086
10/15/09,15459.48,15.2468648
10/16/09,15438.39,15.64406247
10/19/09,15349.45,15.31426649
10/20/09,15168.73,15.38991801
10/21/09,15348.85,15.93944315
10/22/09,15499.77,15.74275719
10/23/09,15461.14,15.46951678
10/26/09,15278.66,15.76948723
10/27/09,15006.11,15.66590774
10/28/09,14429.43,16.08914489
10/29/09,14768.49,15.88546158
10/30/09,14213.54,16.67139674
11/2/09,14232.6,15.7511741
11/3/09,14313.55,15.85042403
11/4/09,14495.62,15.43278786
11/5/09,14590.38,15.66198546
11/6/09,14622.76,15.36259018
11/9/09,14774.89,14.90408968
11/10/09,14634.07,14.7606752
11/11/09,14628.92,17.00500659
11/12/09,14531.24,15.628604
11/13/09,14550.06,15.90010816
11/16/09,14668.47,15.62637748
11/17/09,14551.98,15.39441874
11/18/09,14555.17,15.47978073
11/19/09,14574.96,15.52753845
11/20/09,14557.69,15.48128759
11/23/09,14563.3,15.05429891
11/24/09,14419.03,16.05023664
11/25/09,14526.17,15.75451679
11/26/09,14322.64,15.83072446
11/27/09,14292.87,15.67950386
11/30/09,14129,15.2514992
12/1/09,14276.32,17.30159358
12/2/09,14409.87,15.59230579
12/3/09,14242.63,16.23788308
12/4/09,14123.93,16.62816027
12/7/09,14041.69,15.07990589
12/9/09,13999.6,15.4978723
12/10/09,14075.7,14.8442428
12/11/09,14178.59,15.22926759
12/14/09,14238.88,15.17574735
12/15/09,14140.06,18.00810825
12/16/09,14213.36,15.32169019
12/17/09,14040.49,15.10188928
12/18/09,13992.37,15.07340264
12/21/09,13873.91,14.99047846
12/22/09,13789.56,15.54967269
12/23/09,14018.18,15.22610111
12/24/09,14081.95,14.25180615
12/28/09,14042.35,15.84486794
12/29/09,14028.7,17.2134392
12/30/09,14018.81,15.43128257
12/31/09,14167.2,14.88133206
1/4/10,14561.09,14.66963606
1/5/10,14921.5,15.53995949
1/6/10,15242.47,15.68349577
1/7/10,15355.31,15.30550075
1/8/10,15629.12,15.76933006
1/11/10,15924.8,15.94757574
1/12/10,15590.51,15.90064412
1/13/10,15539.13,16.54832485
1/14/10,15244.26,16.06382646
1/15/10,15104.7,15.83288918
1/18/10,15224.81,15.18959012
1/19/10,15194.76,15.21547506
1/20/10,15054.02,15.86382334
1/21/10,14811.1,15.39908344
1/22/10,14866.45,15.42399782
1/25/10,14851.75,15.10155024
1/26/10,14805.49,14.95410417
1/27/10,14668.93,15.6973406
1/28/10,14498.26,15.30625727
1/29/10,14440.05,14.8588469
2/1/10,14512.75,14.52914983
2/2/10,14659.14,15.17278205
2/3/10,14543.03,15.83114771
2/4/10,14086.5,15.02481652
2/5/10,13867.26,15.27142333
2/8/10,13808.44,14.71981818
2/9/10,14133.49,15.30472899
2/10/10,14176.46,14.56953127
2/11/10,14360.07,14.91860081
2/12/10,14286.24,14.15536065
2/15/10,14366.76,14.06828281
2/16/10,14529.61,15.6129971
2/17/10,14395.21,15.993154
2/18/10,14407.69,16.12968167
2/19/10,14446.74,14.88326459
2/22/10,14414,15.52817415
2/23/10,14097.89,15.09370983
2/24/10,14122.57,14.66370916
2/25/10,13982.74,15.04430075
2/26/10,14002.32,15.13178527
3/1/10,14140.31,14.27214205
3/2/10,14210.62,15.45060433
3/3/10,14250.53,14.96210157
3/4/10,14231.25,15.72049767
3/5/10,14429.93,15.73046918
3/8/10,14469.68,15.33760162
3/9/10,14398.9,14.79922888
3/10/10,14346.8,14.77016202
3/11/10,14284.16,14.74073843
3/12/10,14374.65,15.33305487
3/15/10,14253.62,14.76294098
3/16/10,14458.31,15.51071379
3/17/10,14713.5,15.23074727
3/18/10,14717.48,15.43447634
3/19/10,14731.97,15.85369407
3/22/10,14759.52,15.19647047
3/23/10,14826.61,15.54226633
3/24/10,14758.5,14.92937067
3/25/10,14823.92,15.38661858
3/26/10,14974.1,15.27076132
3/29/10,15219.54,16.09842576
3/30/10,15138.2,15.54994507
3/31/10,15129,16.08426717
4/5/10,15467.42,15.73995029
4/6/10,15669.25,16.32849935
4/7/10,15691.17,15.62233449
4/8/10,15633.99,15.64322564
4/9/10,15733.36,16.26774852
4/12/10,15743.5,15.44731545
4/13/10,15691.72,14.94473126
4/14/10,15803.61,16.29406004
4/15/10,15728.57,15.63556185
4/16/10,15482.56,15.64704171
4/19/10,15469.36,14.73092891
4/20/10,15575.93,15.96417949
4/21/10,15684.63,16.94439651
4/22/10,15774.67,16.59197196
4/23/10,15980.78,16.51022422
4/26/10,16046.03,15.35841885
4/27/10,15790.21,16.53874956
4/28/10,15928.24,15.59613291
4/29/10,15913.88,15.28488286
4/30/10,15842.26,15.53700581
5/3/10,15784.92,14.97856074
5/4/10,15259.12,16.0158906
5/5/10,15242.4,15.58458772
5/6/10,14973.47,15.55488386
5/7/10,14847.53,15.43223367
5/10/10,15420.57,15.65294726
5/11/10,15505.65,15.41845101
5/12/10,15577.36,15.30542637
5/13/10,15490.29,14.54318138
5/14/10,15193.46,15.74156255
5/17/10,14892.76,15.86542892
5/18/10,14922.34,15.2356487
5/19/10,14658.24,15.34234656
5/20/10,14211.72,15.97587173
5/21/10,14567.1,15.9013527
5/24/10,14586.04,14.65905725
5/25/10,14264.32,14.78016203
5/26/10,14342.61,15.73533191
5/27/10,14645.98,15.41697114
5/28/10,14504.14,14.81832682
5/31/10,14487.31,13.76755694
6/1/10,14270.71,15.12271274
6/2/10,14243.76,15.28949317
6/3/10,14135.08,15.25756006
6/4/10,13818.03,15.02506297
6/7/10,13503.75,15.98922549
6/8/10,13622.09,15.40841047
6/9/10,13872.44,15.62671115
6/10/10,14155.79,15.59706951
6/11/10,14217.71,14.49069029
6/14/10,14279.75,14.90211302
6/15/10,14423.16,15.50236459
6/16/10,14391.73,14.86162918
6/17/10,14344.47,14.74774275
6/18/10,14342.7,15.79345799
6/21/10,14428.11,15.51063394
6/22/10,14338.11,14.10945995
6/23/10,14252.45,14.23497916
6/24/10,14120.76,14.21866901
6/25/10,14198.29,14.68446814
6/28/10,14159.72,14.38175178
6/30/10,13985.01,15.08561992
7/1/10,13834.78,15.09075045
7/2/10,13823.92,14.96977576
7/5/10,13722.28,13.79982823
7/6/10,13734.13,14.70333556
7/7/10,13761.96,14.77943841
7/8/10,13816.7,15.04087796
7/9/10,13985.41,15.6580094
7/12/10,13953.64,15.62002072
7/13/10,14056.7,15.32774548
7/14/10,14067.84,15.76985589
7/15/10,14077.74,15.67587682
7/16/10,13916.69,15.4810471
7/19/10,13843.8,14.77707862
7/20/10,13835.76,15.41745688
7/21/10,13820.07,15.93946731
7/22/10,14049.7,15.31972572
7/23/10,14152.01,15.22476506
7/26/10,14225.3,14.8058986
7/27/10,14179.1,15.7851689
7/30/10,14275.38,15.61022084
8/2/10,14520.9,18.95549051
8/3/10,14687.12,16.23777511
8/4/10,14820.73,15.76934253
8/5/10,14746.48,15.80668111
8/6/10,14699.98,15.24269515
8/9/10,14853.99,15.76776894
8/10/10,14877.09,16.064467
8/11/10,14664.76,15.53236525
8/12/10,14808.06,15.8541663
8/13/10,14801.33,15.37238637
8/16/10,14866.96,15.77385945
8/17/10,14938.39,15.64719402
8/18/10,14972.14,15.46085755
8/19/10,14868.3,15.58964715
8/20/10,14874.26,15.26999614
8/23/10,14902.1,14.51804454
8/24/10,14844.5,15.13971992
8/25/10,14936.62,15.35827776
8/26/10,14975.07,15.37641305
8/27/10,15105.99,15.45773449
8/31/10,15153.33,15.97856493
9/1/10,15319.1,16.18513785
9/2/10,15368.72,15.10920623
9/3/10,15568.13,16.39455867
9/6/10,15742.6,15.93458114
9/7/10,15786.98,16.04866636
9/8/10,15864.6,16.21793547
9/9/10,15833.44,15.89660785
9/10/10,16151.09,16.58115567
9/13/10,16536.47,16.72316603
9/14/10,16522.23,16.21087691
9/15/10,16561.52,16.17168011
9/16/10,16658.24,15.70691745
9/17/10,16721.19,16.29992292
9/20/10,16892.11,16.10380675
9/21/10,17162.94,16.33173821
9/22/10,17363.05,16.24538421
9/23/10,17199.41,15.96674879
9/24/10,17315.68,16.48499628
9/27/10,17435.56,16.35139775
9/28/10,17577.07,15.83381618
9/29/10,17709.98,16.18193139
9/30/10,17867.36,16.56799076
10/1/10,18159.8,16.00423287
10/4/10,18169.27,15.97436118
10/5/10,18806.39,16.4929282
10/6/10,18941.78,16.06341727
10/7/10,18855.25,16.06823575
10/11/10,19037.31,15.55944125
10/12/10,18995.86,15.99637594
10/13/10,19450.28,16.57484432
10/14/10,19499.49,16.09515174
10/15/10,19293.09,16.00670946
10/18/10,18940.03,15.56084975
10/19/10,18366.71,16.02334784
10/20/10,18777,15.82138494
10/21/10,18487.58,18.94281139
10/22/10,18764.9,15.67116131
10/25/10,18905.22,16.23419371
10/26/10,19039.82,16.9548667
10/27/10,18991.26,16.74800288
10/28/10,18991.32,17.91405247
10/29/10,19220.93,16.09951499
11/2/10,19550.99,16.29780054
11/3/10,19631.12,15.91212148
11/4/10,20230.42,16.64367027
11/5/10,20402.51,16.17512199
11/8/10,20390.96,16.08637142
11/9/10,20606.72,16.51248249
11/10/10,20588.95,15.87225189
11/11/10,20595.34,16.32318097
11/12/10,20248.41,16.44065396
11/15/10,20151.46,15.45961672
11/16/10,19563.53,15.97197529
11/17/10,19915.13,15.49823034
11/18/10,20292.13,16.23408508
11/19/10,20384.52,15.28952981
11/22/10,20417.52,15.63006865
11/23/10,20179.45,15.95924715
11/24/10,20441.13,16.43814593
11/25/10,20768.71,15.56191887
11/26/10,20704.46,16.42220186
11/29/10,20804.26,15.36618736
11/30/10,20854.5,16.78451429
12/1/10,21366.22,16.19224803
12/2/10,21547.34,16.57000424
12/3/10,21651.12,16.48042839
12/6/10,21727.17,17.51402485
12/7/10,21915.33,16.06813946
12/9/10,21807.69,15.68046674
12/10/10,21843.42,15.84776549
12/13/10,22085.82,17.20114395
12/14/10,22032.85,17.65424276
12/15/10,21972.9,17.09126674
12/16/10,22041.44,17.22813243
12/17/10,22035.58,16.30169314
12/20/10,22092.86,16.2421515
12/21/10,22445.14,16.32971319
12/22/10,22718.62,16.8194458
12/23/10,22689.38,16.13581592
12/24/10,22791.27,14.65038644
12/27/10,22959.71,15.83244099
12/28/10,23057.3,16.3668317
12/29/10,23178.45,16.56396462
12/30/10,23252.57,16.20446214
12/31/10,23374.57,15.47276044
1/3/11,23647.92,16.46020554
1/4/11,23490.09,16.3424062
1/5/11,23495.61,16.531118
1/6/11,23305.04,16.44873857
1/7/11,22928.85,16.56184713
1/10/11,22502.52,16.39976951
1/11/11,22675.23,16.14992537
1/12/11,22631.86,16.57616055
1/13/11,22166.93,16.67957884
1/14/11,21792.57,16.25353758
1/17/11,21819.53,15.75497181
1/18/11,22119.08,16.36938676
1/19/11,22128.27,16.1196102
1/20/11,21705.47,15.92404417
1/21/11,21651.64,16.23861795
1/24/11,21857.05,15.79325376
1/25/11,21735.14,16.55494463
1/26/11,22005.95,16.53936376
1/27/11,22502.92,17.04923034
1/28/11,22530.71,16.90557203
1/31/11,22887.41,16.21397794
2/1/11,23218.52,16.68642984
2/2/11,23419.93,18.06890755
2/3/11,23724.08,17.07713632
2/4/11,23701.56,16.33982004
2/7/11,23777.04,16.11784382
2/8/11,23487.93,16.43151601
2/9/11,22989.58,16.64922184
2/10/11,22861.64,15.5039478
2/11/11,22772.1,15.51009481
2/14/11,22985.35,15.30139819
2/15/11,22761.08,16.18431176
2/16/11,22788.76,15.99554896
2/17/11,22793.27,15.90053399
2/18/11,23041.59,15.73758619
2/21/11,23028.9,15.55522048
2/22/11,22694.93,16.71931409
2/23/11,22616.51,15.9690766
2/24/11,22635.95,15.62342155
2/25/11,22763.85,15.70022638
2/28/11,22842.96,16.64245559
3/1/11,22689.04,15.43068101
3/2/11,22709.28,15.99794271
3/3/11,22623.39,15.71554624
3/4/11,22662.51,15.60536688
3/7/11,22563.34,15.35385497
3/8/11,22442.21,15.92763587
3/9/11,22167.65,15.63107786
3/10/11,21625.29,16.293145
3/11/11,21784.13,15.88485303
3/14/11,21453.22,15.30294286
3/15/11,20982.75,16.49853952
3/16/11,20984.13,16.24653944
3/17/11,20758.13,16.37514273
3/18/11,20496.59,16.39563443
3/21/11,21375.17,18.22599724
3/22/11,21961.66,18.14043348
3/23/11,22259.34,16.53501412
3/24/11,22557.82,16.59629895
3/25/11,22242.55,16.80833676
3/28/11,21095.67,17.26564514
3/29/11,21496.34,16.38811958
3/30/11,21807.64,16.48461035
3/31/11,21957.49,16.0956174
4/1/11,21562.53,16.69899415
4/4/11,21179.11,17.02403932
4/5/11,21441.84,16.17811096
4/6/11,21554.14,16.47552538
4/7/11,21147.76,17.15727473
4/8/11,21246.34,16.80636948
4/11/11,20588.69,16.83466879
4/12/11,19848.49,17.34576748
4/13/11,18613.96,17.53611361
4/14/11,18730.84,18.18001909
4/15/11,19371.26,18.65290752
4/18/11,18852.91,16.62420475
4/19/11,18999.17,16.93713481
4/20/11,18798.67,16.80891382
4/25/11,18176.55,16.65708549
4/26/11,17765.63,16.5848643
4/27/11,17959.32,16.88700088
4/28/11,18971.59,16.91554789
4/29/11,19636.22,17.34704222
5/2/11,19534.32,15.63974528
5/3/11,19485.14,16.06145609
5/4/11,20678.38,17.16647622
5/5/11,20638.49,16.49845975
5/6/11,21769.92,17.2291085
5/9/11,21598.84,16.53103158
5/10/11,21129.86,16.19082321
5/11/11,20735.46,16.52912558
5/12/11,21483.63,16.78189085
5/13/11,22080.21,16.64301777
5/16/11,22053.07,16.40091859
5/17/11,21969.04,16.37925457
5/18/11,22070.8,16.39812927
5/19/11,22034.42,15.98572907
5/20/11,21814.19,15.836303
5/23/11,21478.64,15.50316225
5/24/11,21776.94,15.72989849
5/25/11,21999.71,16.0625951
5/26/11,22619.09,16.92716801
5/27/11,22375.3,16.58036136
5/30/11,21217.76,16.75934925
5/31/11,21566.07,16.21026937
6/1/11,20283.93,17.84833083
6/2/11,21736.48,17.59917571
6/3/11,21227.68,16.93210862
6/6/11,18585.81,16.6794716
6/7/11,19881.1,17.18418471
6/8/11,20581.13,16.82524706
6/9/11,20953.26,16.61180329
6/10/11,20661.02,15.64693343
6/13/11,20597.58,15.34136684
6/14/11,20677.88,15.4790127
6/15/11,20146.17,15.65741483
6/16/11,19813.6,15.33376455
6/17/11,19898.22,15.94434208
6/20/11,19734.02,14.83793846
6/21/11,19221.42,15.74860117
6/22/11,19149.9,15.1196785
6/23/11,19013.57,15.53070481
6/24/11,18996.88,15.23121929
6/27/11,18842.29,14.85894694
6/28/11,18719.46,15.74792128
6/30/11,18878.78,15.97093755
7/1/11,19207.77,15.8431001
7/4/11,19368.44,15.22157764
7/5/11,19375.02,15.39383565
7/6/11,19459.57,15.25980162
7/7/11,19863.51,15.52415958
7/8/11,19916.9,15.2692556
7/11/11,19763.8,15.11193464
7/12/11,19931.9,15.38311346
7/13/11,20220.94,16.45569083
7/14/11,20181.82,16.6811592
